Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
5/2/2024,AQS,350130022,1,14.7,ppb,13,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/3/2024,AQS,350130022,1,55,ppb,52,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/4/2024,AQS,350130022,1,27.1,ppb,25,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/5/2024,AQS,350130022,1,7.9,ppb,7,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/6/2024,AQS,350130022,1,13.2,ppb,12,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/7/2024,AQS,350130022,1,9.8,ppb,8,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/8/2024,AQS,350130022,1,10.2,ppb,9,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/9/2024,AQS,350130022,1,16.2,ppb,15,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/10/2024,AQS,350130022,1,14.2,ppb,13,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/11/2024,AQS,350130022,1,6.6,ppb,6,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/12/2024,AQS,350130022,1,4.1,ppb,4,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/13/2024,AQS,350130022,1,12.6,ppb,11,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/14/2024,AQS,350130022,1,19.3,ppb,18,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/15/2024,AQS,350130022,1,29.7,ppb,27,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/16/2024,AQS,350130022,1,13.7,ppb,12,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/17/2024,AQS,350130022,1,27.3,ppb,25,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/18/2024,AQS,350130022,1,9,ppb,8,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/19/2024,AQS,350130022,1,10.4,ppb,9,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/20/2024,AQS,350130022,1,7.4,ppb,7,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/21/2024,AQS,350130022,1,12.2,ppb,11,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/22/2024,AQS,350130022,1,17.6,ppb,16,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/23/2024,AQS,350130022,1,24,ppb,23,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/24/2024,AQS,350130022,1,15.6,ppb,14,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/25/2024,AQS,350130022,1,18.4,ppb,17,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/26/2024,AQS,350130022,1,12.1,ppb,11,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/27/2024,AQS,350130022,1,23.4,ppb,22,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/28/2024,AQS,350130022,1,28.1,ppb,26,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/29/2024,AQS,350130022,1,11.6,ppb,10,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/30/2024,AQS,350130022,1,25.5,ppb,24,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
5/31/2024,AQS,350130022,1,15.9,ppb,14,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/1/2024,AQS,350130022,1,7.6,ppb,7,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/2/2024,AQS,350130022,1,12.2,ppb,11,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/3/2024,AQS,350130022,1,20.6,ppb,19,6ZN Santa Teresa,20,83,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/4/2024,AQS,350130022,1,10.3,ppb,9,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/6/2024,AQS,350130022,1,26.5,ppb,25,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/7/2024,AQS,350130022,1,24.7,ppb,23,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/8/2024,AQS,350130022,1,4.4,ppb,4,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/9/2024,AQS,350130022,1,6.4,ppb,6,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/10/2024,AQS,350130022,1,7.1,ppb,7,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/11/2024,AQS,350130022,1,10.9,ppb,9,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/12/2024,AQS,350130022,1,15.1,ppb,14,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/13/2024,AQS,350130022,1,25.9,ppb,24,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/14/2024,AQS,350130022,1,21.6,ppb,20,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/15/2024,AQS,350130022,1,11.2,ppb,10,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/16/2024,AQS,350130022,1,6,ppb,6,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/17/2024,AQS,350130022,1,24.6,ppb,23,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/18/2024,AQS,350130022,1,19.9,ppb,18,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/19/2024,AQS,350130022,1,19.6,ppb,18,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/20/2024,AQS,350130022,1,4.5,ppb,4,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/21/2024,AQS,350130022,1,6.4,ppb,6,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/22/2024,AQS,350130022,1,6.3,ppb,6,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/23/2024,AQS,350130022,1,5.4,ppb,5,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/24/2024,AQS,350130022,1,11.8,ppb,10,6ZN Santa Teresa,22,92,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/25/2024,AQS,350130022,1,8.6,ppb,8,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/26/2024,AQS,350130022,1,3.3,ppb,3,6ZN Santa Teresa,23,96,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/27/2024,AQS,350130022,1,19.2,ppb,18,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/28/2024,AQS,350130022,1,17.4,ppb,16,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/29/2024,AQS,350130022,1,8.3,ppb,8,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
6/30/2024,AQS,350130022,1,5.1,ppb,5,6ZN Santa Teresa,24,100,42602,Nitrogen dioxide (NO2),74,29740,"Las Cruces, NM",35,New Mexico,13,Dona Ana,31.78788495,-106.6833245
1/1/2024,AQS,350151005,1,9.7,ppb,8,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/2/2024,AQS,350151005,1,16.7,ppb,15,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/3/2024,AQS,350151005,1,18.6,ppb,17,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,20,83,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/4/2024,AQS,350151005,1,16.7,ppb,15,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,23,96,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/6/2024,AQS,350151005,1,10,ppb,9,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/7/2024,AQS,350151005,1,26.6,ppb,25,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/8/2024,AQS,350151005,1,6,ppb,6,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/9/2024,AQS,350151005,1,23.4,ppb,22,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/10/2024,AQS,350151005,1,4.7,ppb,4,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/11/2024,AQS,350151005,1,3.3,ppb,3,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/12/2024,AQS,350151005,1,0.7,ppb,0,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/13/2024,AQS,350151005,1,4.5,ppb,4,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/14/2024,AQS,350151005,1,12.4,ppb,11,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/15/2024,AQS,350151005,1,15.2,ppb,14,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/16/2024,AQS,350151005,1,12.4,ppb,11,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/17/2024,AQS,350151005,1,24.6,ppb,23,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/18/2024,AQS,350151005,1,20.1,ppb,19,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/19/2024,AQS,350151005,1,14.6,ppb,13,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/20/2024,AQS,350151005,1,26.1,ppb,25,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/21/2024,AQS,350151005,1,16.2,ppb,15,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/22/2024,AQS,350151005,1,19.1,ppb,18,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/23/2024,AQS,350151005,1,25,ppb,24,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/24/2024,AQS,350151005,1,15.3,ppb,14,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/25/2024,AQS,350151005,1,19.9,ppb,18,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/26/2024,AQS,350151005,1,6.1,ppb,6,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/27/2024,AQS,350151005,1,13.4,ppb,12,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/28/2024,AQS,350151005,1,17.4,ppb,16,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/29/2024,AQS,350151005,1,23.7,ppb,22,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/30/2024,AQS,350151005,1,25.1,ppb,24,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
1/31/2024,AQS,350151005,1,18.7,ppb,17,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/1/2024,AQS,350151005,1,21.2,ppb,20,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/2/2024,AQS,350151005,1,23.2,ppb,22,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/3/2024,AQS,350151005,1,0.3,ppb,0,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/4/2024,AQS,350151005,1,2.8,ppb,2,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/5/2024,AQS,350151005,1,13.8,ppb,12,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/6/2024,AQS,350151005,1,34.1,ppb,32,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/7/2024,AQS,350151005,1,13.4,ppb,12,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/8/2024,AQS,350151005,1,6.5,ppb,6,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/9/2024,AQS,350151005,1,22.1,ppb,21,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/10/2024,AQS,350151005,1,17.2,ppb,16,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/11/2024,AQS,350151005,1,1.9,ppb,1,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/12/2024,AQS,350151005,1,17.2,ppb,16,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/13/2024,AQS,350151005,1,19.5,ppb,18,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/14/2024,AQS,350151005,1,19.6,ppb,18,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/15/2024,AQS,350151005,1,8,ppb,8,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/16/2024,AQS,350151005,1,6.6,ppb,6,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/17/2024,AQS,350151005,1,9.8,ppb,8,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/18/2024,AQS,350151005,1,14.2,ppb,13,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/19/2024,AQS,350151005,1,26.5,ppb,25,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,22,92,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/20/2024,AQS,350151005,1,30.7,ppb,28,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
2/21/2024,AQS,350151005,1,19.1,ppb,18,5ZR ON BLM LAND BORDERING RESIDENTIAL AREA OUTSIDE CARLSBAD CITY LIM,24,100,42602,Nitrogen dioxide (NO2),74,16100,"Carlsbad-Artesia, NM",35,New Mexico,15,Eddy,32.38011762,-104.2627263
